,location,name,url,score,description,latitude,longitude
6643,Nimes,Cosy Nîmes,https://www.booking.com/hotel/fr/mon-appartement-nimes.fr.html, 8.6 ,"Situé à Nîmes, le Cosy Nîmes propose un hébergement climatisé avec un balcon. Un parking privé est disponible sur place. ",43.84861106869,4.36314443988113
6644,Colmar,Colmar Historic Center - LES CLEFS DE COLMAR - BookingAlsace,https://www.booking.com/hotel/fr/colmar-historic-center-les-clefs-de-colmar-bookingalsace.fr.html,,"Situé à Colmar, à 300 mètres de la Maison des Têtes et de la collégiale Saint-Martin, ainsi qu'à 2,5 km du parc des expositions Colmar Expo, le Colmar Historic Center - LES CLEFS DE COLMAR -...",48.078913863998,7.35907947791
6645,Nimes,Le Mas Des Cigales,https://www.booking.com/hotel/fr/le-mas-des-cigales-nimes.fr.html, 9.6 ,"Situé à Nîmes, à seulement 5 km du parc des expositions, l'établissement Le Mas Des Cigales propose un hébergement avec vue sur la piscine. ",43.8495235519448,4.32767230552258
6646,Nimes,L Îlot Secret - Appartement Nîmes centre Terrasse et climatisation,https://www.booking.com/hotel/fr/l-ilot-secret-appartement-nimes-centre-terrasse-et-climatisation.fr.html,,"Situé en plein centre de Nîmes, à proximité de la Maison Carree et du Carré d'Art Vous bénéficierez d'une connexion Wi-Fi gratuite, de la climatisation et d'équipements ménagers tels qu'un...",43.8390023,4.356984
6647,Nimes,Le Sunshine - Bright apartment terrace,https://www.booking.com/hotel/fr/le-sunshine-appart-lumineux-terrasse.fr.html, 8.1 ,"Situé à Nîmes, à seulement 2,1 km du parc des expositions, l'établissement Le Sunshine - Bright apartment terrace propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. ",43.836121,4.356573
6648,Nimes,Feel@Home Nemausus « Le 21 »,https://www.booking.com/hotel/fr/feel-home-nemausus-le-21.fr.html, 9.8 ,"Situé à Nîmes, à 600 mètres des arènes de Nîmes et à 700 mètres du palais de justice, le Feel@Home Nemausus Le 21 » est climatisé. ",43.829366750289,4.357897132246
6649,Nimes,La Suite de Diane,https://www.booking.com/hotel/fr/la-suite-de-diane.fr.html, 9.8 ,"L'établissement La Suite de Diane est situé à Nîmes, à 2,7 km du parc des expositions de la ville. ",43.838391,4.346347
6650,Nimes,Superbe Appart 3 chambres 6 personnes avec parking,https://www.booking.com/hotel/fr/superbe-appart-3-chambres-6-personnes-avec-parking.fr.html,,"Situé à 2,5 km du parc des expositions de Nîmes et à 600 mètres de l'école des beaux-arts de Nîmes, le Superbe Appart 3 chambres 6 personnes avec parking propose un hébergement à Nîmes. ",43.8407434,4.3683365
6651,Nimes,VILLA LUMIERE,https://www.booking.com/hotel/fr/villa-lumiere-nimes.fr.html, 10 ,"Dotée d'une piscine extérieure et d'une réception ouverte 24h/24, la VILLA LUMIERE bénéficie d'un emplacement idéal à Nîmes, à 7 km du parc des expositions et à 4,3 km de la cathédrale de Nîmes. ",43.876852694862,4.364816659817
6652,Nimes,Appartement haussmannien entre gare et arènes,https://www.booking.com/hotel/fr/appartement-haussmannien-entre-gare-et-arenes.fr.html,,"Situé à Nîmes, à 1,7 km du parc des expositions et à 200 mètres de l'Esplanade Charles-de-Gaulle, l'Appartement haussmannien entre gare Vous bénéficierez de la climatisation. ",43.8335246,4.3631571
6653,Colmar,Studio sur cour au coeur de Colmar,https://www.booking.com/hotel/fr/studio-sur-cour-au-coeur-de-colmar.fr.html, 8.9 ,"Le Studio sur cour au coeur de Colmar est situé dans la vieille ville de Colmar, à 250 mètres de la Maison des Têtes et à 300 mètres de la collégiale Saint-Martin. ",48.0772373,7.35596229999999
6654,Colmar,Gîte Misha,https://www.booking.com/hotel/fr/gite-misha.fr.html, 9.4 ,"Situé à Colmar, à moins de 1 km de la collégiale Saint-Martin, le Gîte Misha propose un hébergement avec un salon commun, une connexion Wi-Fi gratuite et une cuisine commune. ",48.07893155753,7.363190691384
6655,Colmar,Loft Spa Cathedrale,https://www.booking.com/hotel/fr/loft-spa-cathedrale.fr.html, 9.0 ,"Situé dans le centre de Colmar, à 200 mètres de la collégiale Saint-Martin et à 2 km de la Maison des Têtes, le Loft Spa Cathedrale propose une connexion Wi-Fi gratuite, un bar et la climatisation. ",48.076726,7.3583178
6656,Colmar,Colmar Historic Center - Alsacian Appartement PETITE VENISE 2 - BookingAlsace,https://www.booking.com/hotel/fr/colmar-city-center-petite-venise-appartement-2.fr.html, 7.2 ,"Situé dans le centre de Colmar, à moins de 200 mètres de la collégiale Saint-Martin et à 1,9 km de la Maison des Têtes, Le Colmar Historic Center - Alsacian Appartement PETITE VENISE 2 - BookingAlsace...",48.0744203,7.3567657
6657,Colmar,Gîte centre historique Colmar,https://www.booking.com/hotel/fr/gite-centre-historique-colmar.fr.html, 6.7 ,"Offrant une vue sur la ville, le Gîte centre historique Colmar propose un hébergement avec un balcon, à environ 100 mètres de la Maison des Têtes. ",48.0785832,7.3543375
6658,Nimes,Jolie annexe du mas dans le cœur de la garrigue nîmoise,https://www.booking.com/hotel/fr/jolie-annexe-du-mazet.fr.html, 8.7 ,"Bénéficiant d'une vue sur le jardin, la Jolie annexe du mas dans le cœur de la garrigue nîmoise propose un hébergement avec une terrasse et une machine à café, à environ 7 km du parc des expositions...",43.878316,4.403321
6659,Nimes,le pool house,https://www.booking.com/hotel/fr/le-pool-house-nimes1.fr.html, 9.6 ,"Offrant une vue sur la piscine, le pool house est un hébergement avec une terrasse et une bouilloire, situé à environ 6 km du parc des expositions de Nîmes. ",43.863235,4.39901
6660,Nimes,mas des oliviers,https://www.booking.com/hotel/fr/mas-des-oliviers-nimes.fr.html,,"Doté d'une piscine extérieure ouverte en saison et offrant une vue sur le jardin, le mas des oliviers est situé à Nîmes, à 5 km du parc des expositions et à 3,2 km de la cathédrale de Nîmes. ",43.8635858,4.3792798
6661,Nimes,Le 26,https://www.booking.com/hotel/fr/le-26-nimes1.fr.html,,"L'établissement Le 26 est situé à Nîmes, à proximité des Jardins de la Fontaine. Le parc des expositions de Nîmes se trouve à moins de 3 km de l'appartement. ",43.8439216,4.3558305
6662,Nimes,Appartement Privé Climatisé entre Arènes et Maison Carrée,https://www.booking.com/hotel/fr/appartement-prive-climatise-entre-arenes-et-maison-carree.fr.html, 8.9 ,"Situé à Nîmes, à 2,4 km du parc des expositions et à 200 mètres de l'hôtel de ville, l'Appartement Privé Climatisé entre Arènes et Maison Carrée propose un hébergement climatisé avec un balcon et une...",43.835906,4.3563627
6663,Nimes,Maison familiale à Nîmes,https://www.booking.com/hotel/fr/maison-familiale-a-nimes.fr.html, 8.3 ,"Maison Familiale Doté d'un jardin et d'une terrasse, l'établissement à Nîmes est situé à Nîmes, à 1,7 km du musée des beaux-arts, à 2,1 km du palais de justice et à 2,2 km de la cathédrale. ",43.833642397176,4.378096529052
6664,Collioure,Appartement de 2 chambres a Collioure avec magnifique vue sur la mer jardin clos et WiFi a 400 m de la plage,https://www.booking.com/hotel/fr/apartment-route-imperiale.fr.html,,"Situé à Collioure, à seulement 600 mètres de la plage de Saint-Vincent, l'Appartement de 2 chambres a Collioure avec magnifique Vue sur la mer jardin clos et une connexion Wi-Fi. ",42.5226022663525,3.09160033379908
6665,Colmar,Chez Thomas,https://www.booking.com/hotel/fr/chez-thomas-colmar.fr.html, 8.0 ,"Offrant une vue sur la ville, l'hébergement Chez Thomas est situé à Colmar, à 1,2 km de la Maison des Têtes et à 1,7 km de la collégiale Saint-Martin. ",48.0823113,7.3465479
6666,Colmar,Appartement 4P Hypercentre. Place de Cathédrale,https://www.booking.com/hotel/fr/appartement-4p-hypercentre-place-de-cathedrale.fr.html,,"L'Appartement 4P Hypercentre. Place de Cathédrale est situé dans la vieille ville de Colmar, à 200 mètres de la Maison des Têtes, à 300 mètres de la collégiale Saint-Martin et à 2,6 km du parc des...",48.0783167,7.3577972
6667,Colmar,Gîte le Pfeffel à Colmar,https://www.booking.com/hotel/fr/gite-le-pfeffel-a-colmar.fr.html,,"Le Gîte le Pfeffel à Colmar est un hébergement situé à Colmar, à 200 mètres de la collégiale Saint-Martin et à 400 mètres de la Maison des Têtes. ",48.0749791,7.3564998
6668,Colmar,Le Petit Parc,https://www.booking.com/hotel/fr/le-petit-parc.fr.html, 9.5 ,"Offrant une vue sur son jardin, Le Petit Parc est situé à Colmar, à 2,1 km de la collégiale Saint-Martin et à 2,5 km de la Maison des Têtes. ",48.0690043,7.3610694
6669,Colmar,Appartement Colmar centre historique avec garage,https://www.booking.com/hotel/fr/appartement-colmar-centre-historique-avec-garage.fr.html, 8.8 ,"L'Appartement Colmar centre historique avec garage est situé dans la vieille ville de Colmar, à 400 mètres de la Maison des Têtes, à 1,1 km de la collégiale Saint-Martin et à 2,8 km du parc des...",48.0806057810337,7.35705738692307
6670,Colmar,L'étoile du Nord - 1 PARKING GRATUIT,https://www.booking.com/hotel/fr/etoile-du-nord.fr.html, 8.6 ,"Situé à Colmar, à seulement 1 km de la Maison des Têtes, l'établissement L'étoile du Nord avec Parking propose un hébergement avec vue sur la ville. ",48.080417,7.35998
6671,Colmar,Historical town center spacious flat,https://www.booking.com/hotel/fr/historical-town-center-spacious-flat.fr.html, 8.6 ,"Situé dans le centre de Colmar, à moins de 1,8 km de la collégiale Saint-Martin et à 3,8 km du parc des expositions Colmar Expo, l'Historical town center spacious flat est un hébergement offrant une...",48.075381394216,7.358341722625
6672,Colmar,AOGPRESTIGE LeLovelyHome au Centre ville avec SPA JACUZZI et SAUNA proche gare et parking gratuit,https://www.booking.com/hotel/fr/appartement-au-centre-ville-proche-gare-avec-parking-gratuit.fr.html, 8.1 ,"Hébergement AOGPRESTIGE LeLovelyHome au Centre Ville avec Spa JACUZZI Doté d'un balcon, l'établissement et SAUNA proche gare et parking gratuit est situé à Colmar, à seulement 300 mètres de la Maison...",48.0787253695625,7.35044373767967
6673,Nimes,Maison de ville à Nîmes,https://www.booking.com/hotel/fr/maison-avec-piscine-plein-coeur-de-nimes.fr.html, 9.4 ,"Située à Nîmes, dans le Languedoc-Roussillon, la Maison de ville à Nîmes est une maison de vacances individuelle dotée d'une piscine extérieure, d'un barbecue et d'un jardin. ",43.8278875112154,4.35043288220902
6674,Nimes,Le Calypso - P1 bis - heart of the city,https://www.booking.com/hotel/fr/le-calypso-p1-bis-heart-of-the-city.fr.html,,"Le Calypso - P1 bis - heart of the city propose un hébergement à Nîmes, à 2,2 km du parc des expositions et à 90 mètres de la cathédrale de Nîmes. ",43.8376481,4.3600859
6675,Collioure,Le 15-Appartments Collioure,https://www.booking.com/hotel/fr/le-15-appartments-collioure.fr.html, 9.5 ,Le 15-Appartements Collioure propose des hébergements climatisés dans lesquels vous pourrez séjourner avec votre animal domestique. La ville de Roses se situe à 30 km. ,42.5285178857171,3.07862498895497
6676,Collioure,Studio a Collioure avec magnifique vue sur la mer et balcon amenage a 150 m de la plage,https://www.booking.com/hotel/fr/apartment-route-imperiale-collioure.fr.html,,"Studio à Collioure avec Balcon meublé - Vue magnifique sur Mer Situé à Collioure, à 150 mètres de la plage et à 500 mètres de la plage de Saint-Vincent, le Studio Collioure se trouve à 1,4 km du...",42.524038827435,3.09269184550783
6677,Collioure,6QUI10-1 - Appartement de standing avec garage et ascenseur pour 6 personnes,https://www.booking.com/hotel/fr/6qui10-1-appartement-de-standing-avec-garage-et-ascenseur-pour-6-personnes.fr.html,,"6QUI10-1 - Appartement de Standing avec garage et ascenseur pour 6 personnes est situé à Collioure, à proximité du casino. ",42.522925,3.085936
6678,Collioure,6DES10 - Maison de village pour 6 personnes idéalement situé,https://www.booking.com/hotel/fr/6des10-appartement-pour-6-personnes-idealement-situe.fr.html,,"Le 6DES10 - Maison de village pour 6 personnes idéalement situé est situé à Collioure, à 2,5 km de la plage de Racou, à 300 mètres du château royal de Collioure et à 1,5 km du casino de Collioure. ",42.523738,3.083766
6679,Colmar,Le Karma,https://www.booking.com/hotel/fr/le-karma.fr.html,,"Doté d'un balcon, l'établissement Le Karma est situé à Colmar, à seulement 300 mètres de la collégiale Saint-Martin et de la Maison des Têtes. ",48.078469,7.359384
6680,Colmar,The Family industry,https://www.booking.com/hotel/fr/the-family-industry.fr.html, 9.7 ,"Doté d'une connexion Wi-Fi et d'un parking privé gratuits, l'établissement The Family industry est situé à Colmar, à seulement 700 mètres de la collégiale Saint-Martin. ",48.079883172856,7.362048528929
6681,Colmar,Bouquiniste hyper centre,https://www.booking.com/hotel/fr/bouquiniste-hyper-centre.fr.html,,"Le Bouquiniste hyper centre propose un hébergement avec une connexion Wi-Fi gratuite à Colmar, à 200 mètres de la collégiale Saint-Martin, de la Maison des Têtes et de Colmar Expo. ",48.0770301,7.3571677
6682,Colmar,Le Bratzala,https://www.booking.com/hotel/fr/le-bratzala.fr.html, 8.7 ,"Le Bratzala est situé à Colmar, à 1,9 km de la collégiale Saint-Martin et à 2 km de la Maison des Têtes, dans une région propice à la randonnée. ",48.075112,7.357813
6683,Colmar,LE DUPLEX,https://www.booking.com/hotel/fr/le-duplex-colmar.fr.html, 8.7 ,"L'hébergement LE DUPLEX est situé à Colmar, à 400 mètres de la Maison des Têtes, à 2,5 km du parc des expositions Colmar Expo et à 200 mètres de l'église protestante Saint-Matthieu. ",48.0786298,7.3602031
6684,Colmar,The Fleuret -TOP LOCATION - Petite Venise,https://www.booking.com/hotel/fr/the-fleuret-top-location-petite-venise.fr.html, 7.6 ,"Le Fleuret -TOP LOCATION - Petite Venise propose des hébergements avec connexion Wi-Fi gratuite à Colmar, à quelques pas de la Maison des Têtes, à 500 mètres de la collégiale Saint-Martin et à 4 km du...",48.077827,7.354917
6685,Colmar,Au Chasseur,https://www.booking.com/hotel/fr/au-chasseur.fr.html, 7.9 ,"Doté d'un restaurant, l'Au Chasseur est situé dans le centre de Colmar, à proximité de la collégiale Saint-Martin, de la Maison des Têtes et de l'église dominicaine. ",48.077083,7.361473
6686,Colmar,Residence La Petite Venise Colmar - ELS01055-SYA,https://www.booking.com/hotel/fr/residence-la-petite-venise-colmar-els01055-sya.fr.html,,"La Residence La Petite Venise Colmar - ELS01055-SYA est située à Colmar, à 1,9 km de la Maison des Têtes, à 2,3 km de la collégiale Saint-Martin et à 4 km du parc des expositions Colmar Expo. ",48.070892,7.3539
6687,Colmar,PANORAMA Colmar,https://www.booking.com/hotel/fr/panorama-appart-colmar.fr.html, 8.2 ,"Offrant une vue sur la ville, le PANORAMA Colmar propose des hébergements avec un balcon et une bouilloire, à environ 3,7 km de la collégiale Saint-Martin. ",48.07913,7.33029590000001
6688,Colmar,Bluefel - Studio à côté de la Petite Venise,https://www.booking.com/hotel/fr/bluefel-petite-venise.fr.html, 7.5 ,"Le Bluefel - Studio à côté de la Petite Venise propose un hébergement doté d’une connexion Wi-Fi gratuite à Colmar, à 2,2 km de la collégiale Saint-Martin et de la Maison des Têtes et à 4,2 km du parc...",48.074924,7.356524
6689,Colmar,Le Cocon de Tom,https://www.booking.com/hotel/fr/colmar-city-center-grillenbreit-bookingalsace.fr.html, 8.2 ,"L'établissement Le Cocon de Tom est situé à Colmar, à moins de 1 km de la collégiale Saint-Martin et à 16 minutes à pied de la Maison des Têtes, dans une région propice à la randonnée. ",48.0791226,7.3656016
6690,Aix en Provence,Château de La Brillanne,https://www.booking.com/hotel/fr/chateau-de-la-brillanne.fr.html, 9.5 ,"Situé à Aix-en-Provence, à 9 km de la cathédrale Saint-Sauveur, le Château de La Brillanne propose une piscine extérieure ouverte en saison, un parking privé gratuit, un salon commun et un jardin. ",43.597576,5.454748
6691,Aix en Provence,maison Moliere,https://www.booking.com/hotel/fr/maison-moliere.fr.html, 8.2 ,"Dotée d'une piscine extérieure ouverte en saison et d'une terrasse, la maison Moliere propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur le jardin à Aix-en-Provence. ",43.5239171355547,5.39351995863399
6692,Aix en Provence,LES JARDINS D'ATHENA,https://www.booking.com/hotel/fr/les-jardins-d-39-athena-aix-en-provence.fr.html, 7.7 ,"Offrant une vue sur le jardin, l'établissement LES JARDINS D'ATHENA est situé à Aix-en-Provence. ",43.543386,5.373794
6693,Aix en Provence,"CHAMBRE ROMANTIQUE, JACUZZI et LIT D'EXCEPTION",https://www.booking.com/hotel/fr/chambres-romantiques-aix-en-provence.fr.html, 10 ,"Situé à Aix-en-Provence, à 8 km de la cathédrale Saint-Sauveur, l'établissement CHAMBRE ROMANTIQUE, JACUZZI et LIT D'EXCEPTION propose une piscine extérieure ouverte en saison, un parking privé...",43.5919051,5.3909078
6694,Aix en Provence,Prêcheurs Studios,https://www.booking.com/hotel/fr/aix-precheurs.fr.html, 8.3 ,"Situés à 2 minutes à pied du cours Mirabeau, les studios indépendants du Prêcheurs occupent une maison provençale dotée d'un barbecue et d'un coin salon dans sa cour. ",43.5303005290377,5.45182585716248
6695,Aix en Provence,Appartement de Charme,https://www.booking.com/hotel/fr/appartement-de-charme.fr.html, 7.8 ,"Situé à Aix-en-Provence, l'Appartement de Charme propose un hébergement indépendant avec une connexion Wi-Fi gratuite. ",43.5280130215516,5.44735461473465
6696,Aix en Provence,Chez Pat et Dom,https://www.booking.com/hotel/fr/chez-pat-et-dom.fr.html, 8.5 ,"Offrant une vue le jardin, l’établissement Chez Pat et Dom est doté d'une piscine extérieure ouverte en saison. ",43.5133123,5.385902
6697,Aix en Provence,Cottage Aixois,https://www.booking.com/hotel/fr/mas-de-la-granette.fr.html, 9.5 ,"Le Cottage Provençal est une maison de vacances dotée d'une piscine extérieure et d'un barbecue, située à Aix-en-Provence, à 5 km du cours Mirabeau. ",43.5442723900528,5.39045528002725
6698,Aix en Provence,Villa Cezanne,https://www.booking.com/hotel/fr/villa-cezanne.fr.html,,"Situé à seulement 5 minutes à pied du centre-ville d'Aix-en-Provence, la Villa Cézanne vous propose un hébergement indépendant doté d'une piscine extérieure privée. ",43.5353034273902,5.45216649770737
6699,Aix en Provence,ibis budget Aix en Provence,https://www.booking.com/hotel/fr/etap-aix-en-provence-les-milles.fr.html, 7.8 ,"L'ibis budget Aix en Provence est situé en périphérie d'Aix-en-Provence, à 5 km du centre-ville. Ses chambres insonorisées sont munies d'une connexion Wi-Fi gratuite. ",43.4945301456768,5.36888122558594
6700,Aix en Provence,B&B Hôtel Aix-en-Provence Pont de l'Arc,https://www.booking.com/hotel/fr/b-amp-b-aix-en-provence-pont-de-l-39-arc.fr.html, 7.1 ,"Doté d'une connexion Wi-Fi gratuite, le B&B Hôtel Aix-en-Provence Pont de l'Arc est situé à Aix-en-Provence. Cet établissement 2 étoiles propose des chambres climatisées avec salle de bains privative....",43.5111713,5.4446805
6701,Aix en Provence,ibis Aix en Provence,https://www.booking.com/hotel/fr/hatel-ibis-aix-en-provence.fr.html, 7.9 ,"L'Hotel Ibis Aix en Provence est situé dans un cadre verdoyant, à 2 km du centre-ville. Il dispose d'une piscine extérieure et d'un restaurant sur place. ",43.511386825341,5.46482384204865
6702,Aix en Provence,Hôtel du Globe,https://www.booking.com/hotel/fr/du-globe-aix-en-provence.fr.html, 8.6 ,"L'Hôtel du Globe est un établissement 3 étoiles situé dans le centre d'Aix-en-Provence, à 1 minute à pied des thermes Sextius et à 550 mètres du cours Mirabeau. Il propose une connexion Wi-Fi...",43.5300496713757,5.44414669275284
6703,Aix en Provence,Aix Hotel,https://www.booking.com/hotel/fr/tit-dej-aix-en-provence.fr.html, 6.5 ,"L’Aix Hotel est situé dans le quartier des affaires d’Aix-en-Provence, à proximité de la zone d’activités Europôle de l’Arbois. ",43.491782639093,5.37147223949432
6704,Aix en Provence,Villa Zola,https://www.booking.com/hotel/fr/villa-zola-aix-en-provence.fr.html, 8.9 ,"Située à 400 mètres de l'université Sciences Po Aix et à 600 mètres du greffe du tribunal de commerce d'Aix-en-Provence, la Villa Zola propose un hébergement à Aix-en-Provence. ",43.531685516846,5.451640668666
6705,Aix en Provence,"Aix chambre romantique, VRAI JACCUZZI 2 PERSONNES",https://www.booking.com/hotel/fr/aix-chambre-romantique-vrai-jaccuzzi-2-personnes.fr.html,,"Situated in Aix-en-Provence, 8 km from Saint-Sauveur Cathedral, Aix chambre romantique, VRAI JACCUZZI 2 PERSONNES features accommodation with a restaurant, free private parking, a garden and a...",43.591905,5.390908
6706,Aix en Provence,Villa au calme jardin et piscine couverte en hiver,https://www.booking.com/hotel/fr/villa-au-calme-jardin-et-piscine-couverte-en-hiver.fr.html,,"Set in Aix-en-Provence, 6 km from Saint-Sauveur Cathedral and 6 km from Cours Mirabeau, Villa au calme jardin et piscine couverte en hiver offers accommodation with free WiFi, air conditioning and a...",43.5627426,5.3895706
6707,Aix en Provence,"Les Secrets d'Alcôve, nuitées Romantiques avec SPA",https://www.booking.com/hotel/fr/les-secrets-d-39-alcove-nuitees-romantiques-avec-spa.fr.html,,"Set in Aix-en-Provence, just 200 metres from Saint-Sauveur Cathedral, Les Secrets d'Alcôve, nuitées Romantiques avec SPA offers accommodation with a bar, a spa and wellness centre, a terrace and free...",43.530856,5.4490061
6708,Aix en Provence,havre de paix à 4 km du centre,https://www.booking.com/hotel/fr/havre-de-paix-a-4-km-du-centre.fr.html,,"Located in Aix-en-Provence, 4.4 km from Saint-Sauveur Cathedral and 5 km from Cours Mirabeau, havre de paix à 4 km du centre offers a terrace and air conditioning. ",43.5484658,5.3978174
6709,Aix en Provence,Appartement T2 Cosy sur Aix,https://www.booking.com/hotel/fr/appartement-t2-cosy-sur-aix.fr.html,,"Appartement T2 Cosy sur Aix is situated in the Aix-les-Milles district of Aix-en-Provence, 6 km from Cours Mirabeau, 6 km from Saint-Sauveur Cathedral and 500 metres from Memorial Site of Les Milles...",43.5011691,5.3858368
6710,Aix en Provence,Aix-Duranne,https://www.booking.com/hotel/fr/aix-duranne.fr.html,,"Situé à Aix-en-Provence, à 12 km de la cathédrale Saint-Sauveur, l'Aix-Duranne dispose d'un balcon, d'un jardin et d'une connexion Wi-Fi gratuite. ",43.491209934231,5.358335086508
6711,Aix en Provence,"Loft ""Le Petit Séquoia""",https://www.booking.com/hotel/fr/petit-sequoia.fr.html, 9.6 ,"Situé en plein centre d'Aix-en-Provence, à proximité de la cathédrale Saint-Sauveur et du cours Mirabeau, le Loft ""Le Petit Séquoia"" dispose d'une connexion Wi-Fi gratuite, de la climatisation et...",43.5308951,5.4453748
6712,Aix en Provence,Maison Alfred - Boulegon,https://www.booking.com/hotel/fr/alfred-boulegon-sur-cours.fr.html, 8.0 ,"Située à 1,7 km de la cathédrale Saint-Sauveur, la Maison Alfred - Boulegon propose des hébergements avec un balcon et une terrasse. ",43.5310588,5.4495514
6713,Aix en Provence,Aix Homes,https://www.booking.com/hotel/fr/26-cours-sextius.fr.html, 9.3 ,"Situé à Aix-en-Provence, à moins de 700 mètres du cours Mirabeau et de la cathédrale Saint-Sauveur, l'Aix Homes propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon. ",43.5287484,5.4436653
6714,Aix en Provence,Lousoan,https://www.booking.com/hotel/fr/lousoan.fr.html, 9.7 ,"Doté d'un jardin et d'une terrasse, le Lousoan propose un hébergement à Aix-en-Provence avec une connexion Wi-Fi gratuite et une vue sur la piscine. ",43.5402606544646,5.43485773596808
6715,Le Mont Saint Michel,"Appartement Jullouville, 3 pièces, 5 personnes - FR-1-361-162",https://www.booking.com/hotel/fr/apartment-refait-a-neuf-vue-mer-tennis-prive-parking-41.fr.html,,"Situé à Jullouville-les-Pins, en Basse-Normandie, l'Appartement Jullouville, 3 pièces, 5 personnes - FR-1-361-162 dispose d'un balcon. ",48.7696401,-1.5611315
6716,Le Mont Saint Michel,Le Clos Saint-Pierre,https://www.booking.com/hotel/fr/le-clos-saint-pierre-poilley.fr.html,,"Situé à Poilley, l'établissement Le Clos Saint-Pierre propose un hébergement avec une piscine privée, une terrasse et une vue sur la piscine. ",48.6188956,-1.297417
6717,Le Mont Saint Michel,"Maison Jullouville, 3 pièces, 5 personnes - FR-1-361-334",https://www.booking.com/hotel/fr/house-centre-ville-maison-de-plain-pieds.fr.html,,"La Maison Jullouville, 3 pièces, 5 personnes - FR-1-361-334 est située à Jullouville-les-Pins. Dotée d'un parking privé gratuit, cette maison de vacances se trouve à moins de 1 km de la plage...",48.7713045,-1.5658162
6718,Le Mont Saint Michel,"Appartement Jullouville, 2 pièces, 4 personnes - FR-1-361-14",https://www.booking.com/hotel/fr/apartment-jullouivlle-appartement-rdc-avec-vue-sur-mer.fr.html,,"L'Appartement Jullouville, 2 pièces, 4 personnes - FR-1-361-14 propose un hébergement à Jullouville-les-Pins, à 300 mètres de la plage Carolles. ",48.7666248,-1.5701126
6719,Le Mont Saint Michel,Apartment Au Coeur de la Baie - CRX105,https://www.booking.com/hotel/fr/ferienwohnung-105.fr.html, 9.0 ,"Situé à Cherrueix, en Bretagne, l'Apartment Au Coeur de la Baie - CRX105 dispose d'un jardin. Vous séjournerez à 31 km de Dinard. ",48.60603598,-1.71406754
6720,Le Mont Saint Michel,Apartment Ponts 31,https://www.booking.com/hotel/fr/apartment-ponts-31.fr.html, 9.4 ,"Situé à Ponts, l'Apartment Ponts 31 dispose d'un barbecue. Elle se trouve à 6 km d'Avranches. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi. ",48.707775,-1.3353299
6721,Le Mont Saint Michel,"Maison Jullouville, 5 pièces, 8 personnes - FR-1-361-27",https://www.booking.com/hotel/fr/house-a-jullouville-villa-independante-en-front-de-mer-de-type-f5-avec-jardin-cl.fr.html,,"La Maison Jullouville, 5 pièces, 8 personnes - FR-1-361-27 est située à Jullouville-les-Pins. Dotée d'un parking privé gratuit, elle se trouve à 800 mètres de la plage Carolles. ",48.771335,-1.5697078
6722,Le Mont Saint Michel,Semi-detached house Jullouville - NMD04103h-L,https://www.booking.com/hotel/fr/semi-detached-house-jullouville-nmd04103h-l.fr.html,,"Située à Jullouville-les-Pins, en Basse-Normandie, la Maison Mitoyenne Le Jullouville - NMD04103h-L possède une terrasse. Un parking privé est disponible sur place. ",48.76704,-1.56822
6723,Le Mont Saint Michel,Holiday Home La Grève,https://www.booking.com/hotel/fr/holiday-home-la-greve.fr.html,,"Doté d'une connexion Wi-Fi gratuite, l'Holiday Home La Grève est situé sur le front de mer de Cherrueix. Dinard se trouve à 26 km. ",48.605627,-1.710426
6724,Le Mont Saint Michel,"Appartement Jullouville, 3 pièces, 4 personnes - FR-1-361-378",https://www.booking.com/hotel/fr/appartement-jullouville-3-pieces-4-personnes-fr-1-361-378.fr.html,,"L'Appartement Jullouville, 3 pièces, 4 personnes - FR-1-361-378 est situé à Jullouville-les-Pins. Doté d'un parking privé gratuit, l'appartement se trouve à moins de 1 km de la plage Carolles. ",48.7712663,-1.5672778
6725,Le Mont Saint Michel,"Appartement Jullouville, 2 pièces, 2 personnes - FR-1-361-154",https://www.booking.com/hotel/fr/apartment-appartement-julouville-de-type-f2-vue-sur-mer-avec-balcon-et-jardin.fr.html,,"Offrant une vue sur le jardin, l'Appartement Jullouville, 2 pièces, 2 personnes - FR-1-361-154 est situé à Jullouville-les-Pins, à 800 mètres de la plage Carolles. ",48.7711976,-1.5692965
6726,Le Mont Saint Michel,"Appartement Jullouville, 3 pièces, 4 personnes - FR-1-361-9",https://www.booking.com/hotel/fr/apartment-appartement-jullouville-bordure-de-mer.fr.html,,"L'Appartement Jullouville, 3 pièces, 4 personnes - FR-1-361-9 est situé à Jullouville-les-Pins. Il se trouve à 23 km d'Avranches et dispose d'un parking privé gratuit. ",48.7711976,-1.5692965
